lon,lat,agreeing_types,types,n_candidates,score,tile_id
31.874125633802816,30.975676866197176,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",568,16,tile_31.8500_30.9550
31.875437671874998,30.9754795,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",640,16,tile_31.8500_30.9550
31.866198036211703,30.97523307799444,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",359,16,tile_31.8500_30.9550
31.867649711538466,30.974709134615384,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",832,16,tile_31.8500_30.9550
31.874240464285712,30.97512657142857,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",560,16,tile_31.8500_30.9550
31.870020566112437,30.974951959619954,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",1263,16,tile_31.8500_30.9550
31.86897978756477,30.974850968911923,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",965,16,tile_31.8500_30.9550
31.866887678843224,30.974576917808218,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",657,16,tile_31.8500_30.9550
31.871227241195303,30.974356195304168,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",937,16,tile_31.8500_30.9550
31.867949869646186,30.97369846368715,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",1074,16,tile_31.8500_30.9550
31.86840090327169,30.972909935988632,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",703,16,tile_31.8500_30.9550
31.876928088531187,30.971005422535217,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",994,16,tile_31.8500_30.9550
31.876728359116026,30.970446337016583,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",905,16,tile_31.8500_30.9550
31.877751039603965,30.969837970297036,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",606,16,tile_31.8500_30.9550
31.882772920792085,30.967350558698726,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",707,16,tile_31.8500_30.9550
31.88345440476191,30.967071785714282,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",672,16,tile_31.8500_30.9550
31.882747274143302,30.966909859813086,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",642,16,tile_31.8500_30.9550
31.869927699784018,30.980438023758108,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",463,16,tile_31.8500_30.9550
31.870072355021215,30.979924717114574,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",707,16,tile_31.8500_30.9550
31.87393509072581,30.984008941532245,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",992,16,tile_31.8500_30.9550
31.868920198555955,30.999498501805057,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",277,16,tile_31.8500_30.9550
31.874991103379728,30.996473807157056,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",503,16,tile_31.8500_30.9550
31.86939883512545,30.987983709677426,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",279,16,tile_31.8500_30.9550
31.88199918032787,30.985670081967204,16,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",488,16,tile_31.8500_30.9550
31.8801315560166,30.997904792531116,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999",241,15,tile_31.8500_30.9550
31.90319033980584,30.998407524271837,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999",103,15,tile_31.8500_30.9550
31.879580558583108,30.99757331062671,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999",367,15,tile_31.8500_30.9550
31.875556559454193,30.9924046491228,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",513,15,tile_31.8500_30.9550
31.899745186915887,30.989802102803736,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",321,15,tile_31.8500_30.9550
